order_item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
OI2000288,ORD1000103,PROD10314,Northline Sleeping Bag,Sports & Outdoors,1,11.19,11.19
OI2000289,ORD1000103,PROD10583,Northline Trail Mix,Grocery,1,25.0,25.0
OI2000290,ORD1000104,PROD10530,Nimbus Honey Jar,Grocery,1,7.19,7.19
OI2000291,ORD1000104,PROD10187,Nimbus Throw Pillow,Home & Kitchen,1,33.5,33.5
OI2000292,ORD1000104,PROD10558,Aurex Trail Mix,Grocery,1,25.0,25.0
OI2000293,ORD1000105,PROD10596,Verdant Protein Bar Case,Grocery,3,25.0,75.0
OI2000294,ORD1000106,PROD10123,Bluepeak Slim Fit Jeans,Apparel,1,32.63,32.63
OI2000295,ORD1000106,PROD10580,Cedar Grove Spice Set,Grocery,1,19.26,19.26
OI2000296,ORD1000106,PROD10087,Verdant Hooded Sweatshirt,Apparel,1,22.0,22.0
OI2000297,ORD1000106,PROD10551,Northline Granola,Grocery,1,25.0,25.0
OI2000298,ORD1000107,PROD10158,Trueform Air Fryer,Home & Kitchen,2,17.95,35.9
OI2000299,ORD1000107,PROD10012,Halcyon 4K Monitor,Electronics,1,27.73,27.73
OI2000300,ORD1000108,PROD10076,Nimbus Leather Belt,Apparel,1,31.55,31.55
OI2000301,ORD1000108,PROD10076,Nimbus Leather Belt,Apparel,2,31.55,63.1
OI2000302,ORD1000108,PROD10127,Trueform Rain Jacket,Apparel,1,27.52,27.52
OI2000303,ORD1000109,PROD10500,Trueform Educational Tablet Toy,Toys & Games,1,46.02,46.02
OI2000304,ORD1000109,PROD10521,Halcyon Board Game,Toys & Games,1,50.0,50.0
OI2000305,ORD1000109,PROD10508,Halcyon Card Game,toys & games,1,50.0,50.0
OI2000306,ORD1000109,PROD10480,Verdant Puzzle 1000pc,Toys & Games,1,45.39,45.39
OI2000307,ORD1000109,PROD10491,Marlow & Co Outdoor Playset,Toys & Games,1,10.44,10.44
OI2000308,ORD1000109,PROD10469,Halcyon Card Game,Toys & Games,1,29.72,29.72
OI2000309,ORD1000109,PROD10494,Verdant Card Game,Toys & Games,1,50.0,50.0
OI2000310,ORD1000110,PROD10326,Aurex Camping Tent,Sports & Outdoors,1,66.5,66.5
OI2000311,ORD1000110,PROD10228,Kensho Facial Cleanser,Beauty & Personal Care,1,9.33,9.33
OI2000312,ORD1000111,PROD10475,Trueform Educational Tablet Toy,TOYS & GAMES,1,11.16,11.16
OI2000313,ORD1000112,PROD10313,Halcyon Resistance Bands,Sports & Outdoors,1,57.82,57.82
OI2000314,ORD1000112,PROD10177,Cedar Grove Storage Bins,Home & Kitchen,1,15.24,15.24
OI2000315,ORD1000112,PROD10570,Verdant Granola,Grocery,1,,
OI2000316,ORD1000113,PROD10367,Halcyon Water Bottle,Sports & Outdoors,1,17.05,17.05
OI2000317,ORD1000113,PROD10364,Marlow & Co Foam Roller,Sports & Outdoors,3,20.88,62.64
OI2000318,ORD1000114,PROD10367,Halcyon Water Bottle,Sports & Outdoors,1,17.05,17.05
OI2000319,ORD1000114,PROD10071,Northline Wireless Earbuds,Electronics,1,15.0,15.0
OI2000320,ORD1000115,PROD10331,Aurex Sleeping Bag,Sports & Outdoors,1,21.89,21.89
OI2000321,ORD1000115,PROD10304,Marlow & Co Hiking Backpack,Sports & Outdoors,1,18.56,18.56
OI2000322,ORD1000116,PROD10228,Kensho Facial Cleanser,Beauty & Personal Care,1,9.33,9.33
OI2000323,ORD1000116,PROD10492,Halcyon Board Game,Toys & Games,2,34.94,69.88
OI2000324,ORD1000117,PROD10122,Trueform Hooded Sweatshirt,Apparel,1,19.67,19.67
OI2000325,ORD1000117,PROD10115,Bluepeak Hooded Sweatshirt,Apparel,1,22.86,22.86
OI2000326,ORD1000118,PROD10294,Kensho Perfume,Beauty & Personal Care,1,19.53,19.53
OI2000327,ORD1000118,PROD10590,Bluepeak Olive Oil,Grocery,3,7.57,22.71
OI2000328,ORD1000119,PROD10392,Northline Mystery Novel,Books,1,24.18,24.18
OI2000329,ORD1000119,PROD10409,Bluepeak History Bestseller,Books,2,30.0,60.0
OI2000330,ORD1000120,PROD10417,Kensho Business Strategy Book,Books,1,30.0,30.0
OI2000331,ORD1000120,PROD10391,Nimbus Travel Guide,Books,1,25.3,25.3
OI2000332,ORD1000120,PROD10442,Kensho Poetry Collection,Books,1,26.9,26.9
OI2000333,ORD1000120,PROD10413,Marlow & Co Cookbook,Books,1,11.84,11.84
OI2000334,ORD1000120,PROD10426,Verdant Sci-Fi Anthology,Books,1,30.0,30.0
OI2000335,ORD1000121,PROD10024,Aurex Mechanical Keyboard,Electronics,1,28.11,28.11
OI2000336,ORD1000121,PROD10008,Northline Noise-Cancelling Headphones,Electronics,2,16.67,33.34
OI2000337,ORD1000122,PROD10380,Marlow & Co Biography,Books,1,18.9,18.9
OI2000338,ORD1000122,PROD10174,Nimbus Cutting Board,Home & Kitchen,1,34.72,34.72
OI2000339,ORD1000122,PROD10433,Verdant Business Strategy Book,Books,1,30.0,30.0
OI2000340,ORD1000123,PROD10546,Bluepeak Green Tea Box,Grocery,1,25.0,25.0
OI2000341,ORD1000123,PROD10494,Verdant Card Game,Toys & Games,4,50.0,200.0
OI2000342,ORD1000124,PROD10054,Trueform Router,Electronics,4,25.9,103.6
OI2000343,ORD1000124,PROD10552,Trueform Pasta Pack,Grocery,1,15.13,15.13
OI2000344,ORD1000125,PROD10349,Kensho Yoga Mat,Sports & Outdoors,1,26.26,26.26
OI2000345,ORD1000125,PROD10598,Aurex Trail Mix,Grocery,1,25.0,25.0
OI2000346,ORD1000125,PROD10328,Marlow & Co Water Bottle,Sports & Outdoors,1,100.0,100.0
OI2000347,ORD1000125,PROD10553,Aurex Trail Mix,Grocery,1,25.0,25.0
OI2000348,ORD1000125,PROD10360,Northline Bike Helmet,Sports & Outdoors,1,23.15,23.15
OI2000349,ORD1000125,PROD10574,Verdant Sparkling Water Pack,Grocery,1,25.0,25.0
OI2000350,ORD1000126,PROD10305,Northline Dumbbell Set,Sports & Outdoors,1,21.63,21.63
OI2000351,ORD1000126,PROD10350,Bluepeak Jump Rope,Sports & Outdoors,1,22.44,22.44
OI2000352,ORD1000126,PROD10326,Aurex Camping Tent,Sports & Outdoors,1,66.5,66.5
OI2000353,ORD1000127,PROD10173,Marlow & Co Table Lamp,Home & Kitchen,2,89.57,179.14
OI2000354,ORD1000127,PROD10188,Cedar Grove Non-Stick Pan,Home & Kitchen,1,35.24,35.24
OI2000355,ORD1000128,PROD10288,Marlow & Co Body Lotion,Beauty & Personal Care,1,19.61,19.61
OI2000356,ORD1000128,PROD10183,Northline Coffee Maker,Home & Kitchen,1,21.67,21.67
OI2000357,ORD1000128,PROD10324,Kensho Yoga Mat,Sports & Outdoors,1,39.49,39.49
OI2000358,ORD1000128,PROD10275,Verdant Lip Balm Set,Beauty & Personal Care,1,13.63,13.63
OI2000359,ORD1000129,PROD10467,Northline Puzzle 1000pc,Toys & Games,1,34.39,34.39
OI2000360,ORD1000129,PROD10588,Aurex Honey Jar,Grocery,1,12.17,12.17
OI2000361,ORD1000129,PROD10522,Aurex Puzzle 1000pc,Toys & Games,2,34.51,69.02
OI2000362,ORD1000130,PROD10304,Marlow & Co Hiking Backpack,Sports & Outdoors,1,18.56,18.56
OI2000363,ORD1000130,PROD10572,Trueform Honey Jar,Grocery,1,25.0,25.0
OI2000364,ORD1000130,PROD10212,Nimbus Air Fryer,Home & Kitchen,1,45.38,45.38
OI2000365,ORD1000131,PROD10446,Aurex Sci-Fi Anthology,Books,1,23.34,23.34
OI2000366,ORD1000131,PROD10535,Northline Spice Set,Grocery,1,22.5,22.5
OI2000367,ORD1000132,PROD10225,Bluepeak Non-Stick Pan,Home & Kitchen,1,14.04,14.04
OI2000368,ORD1000132,PROD10365,Trueform Resistance Bands,Sports & Outdoors,1,9.57,9.57
OI2000369,ORD1000133,PROD10054,Trueform Router,Electronics,1,25.9,25.9
OI2000370,ORD1000133,PROD10006,Trueform Noise-Cancelling Headphones,Electronics,1,57.98,57.98
OI2000371,ORD1000134,PROD10563,Verdant Pasta Pack,Grocery,1,21.73,21.73
OI2000372,ORD1000134,PROD10600,Aurex Olive Oil,Grocery,1,25.0,25.0
OI2000373,ORD1000134,PROD10544,Bluepeak Granola,grocery,1,22.28,22.28
OI2000374,ORD1000134,PROD10553,Aurex Trail Mix,Grocery,2,25.0,50.0
OI2000375,ORD1000135,PROD10252,Cedar Grove Lip Balm Set,Beauty & Personal Care,1,13.54,13.54
OI2000376,ORD1000135,PROD10040,Trueform Bluetooth Speaker,Electronics,1,32.8,32.8
OI2000377,ORD1000135,PROD10259,Kensho Sunscreen SPF50,Beauty & Personal Care,1,24.15,24.15
OI2000378,ORD1000135,PROD10032,Trueform Router,Electronics,1,25.19,25.19
OI2000379,ORD1000135,PROD10265,Halcyon Nail Care Kit,Beauty & Personal Care,1,40.0,40.0
OI2000380,ORD1000135,PROD10062,Kensho Noise-Cancelling Headphones,Electronics,1,15.02,15.02
OI2000381,ORD1000136,PROD10411,Cedar Grove Children's Picture Book,Books,1,24.89,24.89
OI2000382,ORD1000137,PROD10263,Bluepeak Electric Toothbrush,Beauty & Personal Care,1,40.0,40.0
OI2000383,ORD1000137,PROD10255,Aurex Electric Toothbrush,Beauty & Personal Care,1,11.69,11.69
OI2000384,ORD1000138,PROD10404,Northline History Bestseller,Books,1,11.38,11.38
OI2000385,ORD1000139,PROD10107,Verdant Cotton T-Shirt,Apparel,1,17.4,17.4
OI2000386,ORD1000139,PROD10087,Verdant Hooded Sweatshirt,Apparel,1,22.0,22.0
OI2000387,ORD1000140,PROD10406,Trueform Self-Help Guide,Books,1,30.0,30.0
OI2000388,ORD1000140,PROD10064,Kensho Mechanical Keyboard,Electronics,1,28.17,28.17
OI2000389,ORD1000141,PROD10306,Verdant Foam Roller,Sports & Outdoors,1,24.99,24.99
OI2000390,ORD1000141,PROD10087,Verdant Hooded Sweatshirt,APPAREL,1,22.0,22.0
OI2000391,ORD1000141,PROD10341,Bluepeak Resistance Bands,Sports & Outdoors,1,34.27,34.27
OI2000392,ORD1000141,PROD10148,Marlow & Co Hooded Sweatshirt,Apparel,1,18.17,18.17
OI2000393,ORD1000141,PROD10321,Verdant Jump Rope,Sports & Outdoors,2,6.0,12.0
OI2000394,ORD1000142,PROD10171,Northline Table Lamp,Home & Kitchen,1,30.75,30.75
OI2000395,ORD1000142,PROD10462,Halcyon Remote Control Car,Toys & Games,1,30.54,30.54
OI2000396,ORD1000142,PROD10537,Verdant Protein Bar Case,Grocery,1,14.83,14.83
OI2000397,ORD1000143,PROD10146,Marlow & Co Wool Sweater,Apparel,1,38.39,38.39
OI2000398,ORD1000143,PROD10106,Nimbus Hooded Sweatshirt,Apparel,1,16.96,16.96
OI2000399,ORD1000143,PROD10086,Nimbus Yoga Pants,Apparel,1,13.84,13.84
OI2000400,ORD1000144,PROD10467,Northline Puzzle 1000pc,Toys & Games,1,34.39,34.39
OI2000401,ORD1000144,PROD10390,Northline Business Strategy Book,Books,1,30.0,30.0
OI2000402,ORD1000144,PROD10456,Northline Plush Toy,Toys & Games,1,22.31,22.31
OI2000403,ORD1000145,PROD10465,Kensho Board Game,Toys & Games,3,10.65,31.95
OI2000404,ORD1000146,PROD10198,Trueform Air Fryer,Home & Kitchen,1,26.62,26.62
OI2000405,ORD1000146,PROD10354,Nimbus Yoga Mat,Sports & Outdoors,3,13.44,40.32
OI2000406,ORD1000147,PROD10406,Trueform Self-Help Guide,Books,1,30.0,30.0
OI2000407,ORD1000147,PROD10538,Kensho Granola,Grocery,1,6.95,6.95
OI2000408,ORD1000147,PROD10427,Nimbus History Bestseller,Books,1,14.87,14.87
OI2000409,ORD1000147,PROD10534,Aurex Green Tea Box,Grocery,1,25.0,25.0
OI2000410,ORD1000148,PROD10262,Bluepeak Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2000411,ORD1000148,PROD10279,Verdant Perfume,Beauty & Personal Care,1,40.0,40.0
OI2000412,ORD1000148,PROD10262,Bluepeak Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2000413,ORD1000148,PROD10265,Halcyon Nail Care Kit,Beauty & Personal Care,1,40.0,40.0
OI2000414,ORD1000149,PROD10311,Nimbus Dumbbell Set,Sports & Outdoors,1,51.86,51.86
OI2000415,ORD1000149,PROD10367,Halcyon Water Bottle,Sports & Outdoors,1,17.05,17.05
OI2000416,ORD1000150,PROD10384,Nimbus Business Strategy Book,Books,1,24.6,24.6
OI2000417,ORD1000150,PROD10528,Nimbus Spice Set,Grocery,1,9.18,9.18
OI2000418,ORD1000151,PROD10105,Marlow & Co Wool Sweater,Apparel,2,,
OI2000419,ORD1000151,PROD10153,Cedar Grove Table Lamp,Home & Kitchen,1,12.96,12.96
OI2000420,ORD1000151,PROD10226,Northline Electric Toothbrush,Beauty & Personal Care,1,24.09,24.09
OI2000421,ORD1000151,PROD10126,Verdant Yoga Pants,Apparel,1,60.0,60.0
OI2000422,ORD1000151,PROD10185,Northline Throw Pillow,Home & Kitchen,1,17.49,17.49
OI2000423,ORD1000151,PROD10273,Kensho Electric Toothbrush,Beauty & Personal Care,1,19.05,19.05
OI2000424,ORD1000151,PROD10096,Bluepeak Denim Jacket,Apparel,1,20.51,20.51
OI2000425,ORD1000152,PROD10441,Bluepeak Poetry Collection,BOOKS,1,30.0,30.0
OI2000426,ORD1000152,PROD10449,Verdant Biography,Books,2,16.24,32.48
OI2000427,ORD1000153,PROD10098,Verdant Slim Fit Jeans,Apparel,1,26.44,26.44
OI2000428,ORD1000153,PROD10266,Halcyon Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2000429,ORD1000153,PROD10422,Nimbus Cookbook,Books,1,30.0,30.0
OI2000430,ORD1000154,PROD10184,Cedar Grove Table Lamp,Home & Kitchen,1,31.93,31.93
OI2000431,ORD1000154,PROD10270,Verdant Electric Toothbrush,Beauty & Personal Care,1,22.86,22.86
OI2000432,ORD1000154,PROD10168,Bluepeak Blender,Home & Kitchen,1,42.46,42.46
OI2000433,ORD1000154,PROD10261,Cedar Grove Body Lotion,Beauty & Personal Care,1,19.08,19.08
OI2000434,ORD1000155,PROD10367,Halcyon Water Bottle,Sports & Outdoors,1,17.05,17.05
OI2000435,ORD1000155,PROD10259,Kensho Sunscreen SPF50,Beauty & Personal Care,1,24.15,24.15
OI2000436,ORD1000155,PROD10372,Cedar Grove Hiking Backpack,Sports & Outdoors,1,27.65,27.65
OI2000437,ORD1000156,PROD10492,Halcyon Board Game,Toys & Games,1,34.94,34.94
OI2000438,ORD1000156,PROD10541,Aurex Sparkling Water Pack,Grocery,1,25.0,25.0
OI2000439,ORD1000156,PROD10237,Aurex Electric Toothbrush,Beauty & Personal Care,1,37.09,37.09
OI2000440,ORD1000157,PROD10489,Marlow & Co Educational Tablet Toy,Toys & Games,1,14.32,14.32
OI2000441,ORD1000157,PROD10040,Trueform Bluetooth Speaker,Electronics,1,32.8,32.8
OI2000442,ORD1000157,PROD10496,Trueform Plush Toy,Toys & Games,2,16.29,32.58
OI2000443,ORD1000158,PROD10368,Marlow & Co Foam Roller,Sports & Outdoors,1,12.6,12.6
OI2000444,ORD1000158,PROD10402,Nimbus Mystery Novel,Books,1,30.0,30.0
OI2000445,ORD1000158,PROD10532,Northline Protein Bar Case,Grocery,1,25.0,25.0
OI2000446,ORD1000158,PROD10363,Kensho Foam Roller,Sports & Outdoors,1,35.29,35.29
OI2000447,ORD1000159,PROD10176,Halcyon Blender,Home & Kitchen,1,34.51,34.51
OI2000448,ORD1000159,PROD10219,Nimbus Blender,Home & Kitchen,1,26.79,26.79
OI2000449,ORD1000159,PROD10221,Aurex Cutlery Set,Home & Kitchen,2,6.0,12.0
OI2000450,ORD1000159,PROD10198,Trueform Air Fryer,Home & Kitchen,1,26.62,26.62
OI2000451,ORD1000160,PROD10299,Marlow & Co Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2000452,ORD1000160,PROD10244,Nimbus Sunscreen SPF50,Beauty & Personal Care,1,40.0,40.0
OI2000453,ORD1000160,PROD10257,Bluepeak Perfume,Beauty & Personal Care,1,36.09,36.09
OI2000454,ORD1000160,PROD10234,Nimbus Body Lotion,Beauty & Personal Care,1,13.55,13.55
OI2000455,ORD1000160,PROD10257,Bluepeak Perfume,Beauty & Personal Care,2,36.09,72.18
OI2000456,ORD1000161,PROD10216,Verdant Throw Pillow,home & kitchen,1,28.21,28.21
OI2000457,ORD1000161,PROD10528,Nimbus Spice Set,Grocery,1,9.18,9.18
OI2000458,ORD1000161,PROD10217,Trueform Cutlery Set,Home & Kitchen,2,44.41,88.82
OI2000459,ORD1000161,PROD10528,Nimbus Spice Set,Grocery,1,9.18,9.18
OI2000460,ORD1000162,PROD10389,Verdant Children's Picture Book,Books,1,9.65,9.65
OI2000461,ORD1000162,PROD10406,Trueform Self-Help Guide,Books,1,30.0,30.0
OI2000462,ORD1000162,PROD10431,Verdant Sci-Fi Anthology,Books,1,26.21,26.21
OI2000463,ORD1000162,PROD10442,Kensho Poetry Collection,Books,2,26.9,53.8
OI2000464,ORD1000162,PROD10436,Northline Mystery Novel,Books,1,24.09,24.09
OI2000465,ORD1000162,PROD10381,Halcyon Poetry Collection,Books,1,30.0,30.0
OI2000466,ORD1000163,PROD10538,Kensho Granola,Grocery,1,6.95,6.95
OI2000467,ORD1000163,PROD10544,Bluepeak Granola,grocery,1,22.28,22.28
OI2000468,ORD1000164,PROD10277,Verdant Electric Toothbrush,Beauty & Personal Care,1,40.0,40.0
OI2000469,ORD1000164,PROD10464,Marlow & Co Puzzle 1000pc,Toys & Games,1,50.0,50.0
OI2000470,ORD1000165,PROD10502,Verdant Building Blocks Set,Toys & Games,1,15.3,15.3
OI2000471,ORD1000165,PROD10497,Verdant Card Game,Toys & Games,1,23.87,23.87
OI2000472,ORD1000166,PROD10451,Trueform Board Game,Toys & Games,1,23.8,23.8
OI2000473,ORD1000166,PROD10018,Halcyon Noise-Cancelling Headphones,Electronics,1,15.0,15.0
OI2000474,ORD1000166,PROD10505,Nimbus Building Blocks Set,Toys & Games,1,50.0,50.0
OI2000475,ORD1000166,PROD10017,Halcyon Router,Electronics,1,17.24,17.24
OI2000476,ORD1000166,PROD10490,Northline Action Figure,Toys & Games,1,22.93,22.93
OI2000477,ORD1000167,PROD10398,Kensho Biography,Books,1,16.2,16.2
OI2000478,ORD1000167,PROD10148,Marlow & Co Hooded Sweatshirt,Apparel,2,18.17,36.34
OI2000479,ORD1000168,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2000480,ORD1000168,PROD10493,Trueform Card Game,Toys & Games,1,28.6,28.6
OI2000481,ORD1000169,PROD10153,Cedar Grove Table Lamp,Home & Kitchen,1,12.96,12.96
OI2000482,ORD1000169,PROD10178,Northline Cutting Board,Home & Kitchen,1,30.55,30.55
OI2000483,ORD1000169,PROD10198,Trueform Air Fryer,Home & Kitchen,1,26.62,26.62
OI2000484,ORD1000170,PROD10283,Halcyon Shampoo,Beauty & Personal Care,1,39.68,39.68
OI2000485,ORD1000171,PROD10007,Bluepeak Bluetooth Speaker,Electronics,1,38.56,38.56
OI2000486,ORD1000171,PROD10541,Aurex Sparkling Water Pack,Grocery,1,25.0,25.0
OI2000487,ORD1000171,PROD10335,Cedar Grove Camping Tent,Sports & Outdoors,1,63.33,63.33
OI2000488,ORD1000172,PROD10002,Trueform Power Bank,Electronics,1,32.71,32.71
OI2000489,ORD1000172,PROD10183,Northline Coffee Maker,Home & Kitchen,1,21.67,21.67
OI2000490,ORD1000172,PROD10587,Cedar Grove Green Tea Box,Grocery,1,25.0,25.0
OI2000491,ORD1000173,PROD10513,Nimbus Plush Toy,Toys & Games,1,18.69,18.69
OI2000492,ORD1000173,PROD10453,Kensho Outdoor Playset,Toys & Games,1,30.68,30.68
OI2000493,ORD1000173,PROD10500,Trueform Educational Tablet Toy,Toys & Games,3,46.02,138.06
OI2000494,ORD1000174,PROD10009,Trueform Smart Watch,Electronics,2,26.67,53.34
OI2000495,ORD1000174,PROD10123,Bluepeak Slim Fit Jeans,Apparel,1,32.63,32.63
OI2000496,ORD1000174,PROD10163,Northline Throw Pillow,Home & Kitchen,1,25.45,25.45
OI2000497,ORD1000174,PROD10041,Verdant Noise-Cancelling Headphones,Electronics,1,39.86,39.86
OI2000498,ORD1000175,PROD10469,Halcyon Card Game,Toys & Games,2,29.72,59.44
OI2000499,ORD1000175,PROD10002,Trueform Power Bank,Electronics,1,32.71,32.71
OI2000500,ORD1000175,PROD10128,Halcyon Denim Jacket,Apparel,1,17.16,17.16
OI2000501,ORD1000175,PROD10511,Aurex Plush Toy,Toys & Games,1,4.8,4.8
OI2000502,ORD1000176,PROD10030,Bluepeak USB-C Hub,Electronics,2,24.72,49.44
OI2000503,ORD1000176,PROD10056,Nimbus Power Bank,Electronics,1,23.01,23.01
OI2000504,ORD1000176,PROD10012,Halcyon 4K Monitor,Electronics,1,27.73,27.73
OI2000505,ORD1000177,PROD10463,Halcyon Board Game,Toys & Games,1,9.45,9.45
OI2000506,ORD1000177,PROD10148,Marlow & Co Hooded Sweatshirt,Apparel,1,18.17,18.17
OI2000507,ORD1000177,PROD10470,Marlow & Co Building Blocks Set,Toys & Games,1,48.16,48.16
OI2000508,ORD1000177,PROD10145,Nimbus Yoga Pants,Apparel,4,33.08,132.32
OI2000509,ORD1000178,PROD10171,Northline Table Lamp,Home & Kitchen,1,30.75,30.75
OI2000510,ORD1000178,PROD10481,Verdant Remote Control Car,Toys & Games,1,50.0,50.0
OI2000511,ORD1000179,PROD10521,Halcyon Board Game,Toys & Games,1,50.0,50.0
OI2000512,ORD1000179,PROD10507,Nimbus Remote Control Car,Toys & Games,1,31.71,31.71
OI2000513,ORD1000180,PROD10091,Nimbus Wool Sweater,Apparel,1,15.99,15.99
OI2000514,ORD1000180,PROD10153,Cedar Grove Table Lamp,Home & Kitchen,1,12.96,12.96
OI2000515,ORD1000180,PROD10263,Bluepeak Electric Toothbrush,Beauty & Personal Care,1,40.0,40.0
OI2000516,ORD1000180,PROD10149,Verdant Denim Jacket,Apparel,1,28.5,28.5
OI2000517,ORD1000180,PROD10166,Northline Non-Stick Pan,Home & Kitchen,1,90.0,90.0
OI2000518,ORD1000180,PROD10281,Kensho Lip Balm Set,Beauty & Personal Care,1,12.64,12.64
OI2000519,ORD1000180,PROD10136,Aurex Cotton T-Shirt,Apparel,1,27.88,27.88
OI2000520,ORD1000181,PROD10411,Cedar Grove Children's Picture Book,Books,1,24.89,24.89
OI2000521,ORD1000181,PROD10211,Bluepeak Throw Pillow,Home & Kitchen,1,9.1,9.1
OI2000522,ORD1000182,PROD10028,Bluepeak Mechanical Keyboard,Electronics,1,19.39,19.39
OI2000523,ORD1000182,PROD10125,Nimbus Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2000524,ORD1000183,PROD10459,Kensho Action Figure,Toys & Games,1,22.91,22.91
OI2000525,ORD1000183,PROD10227,Aurex Facial Cleanser,Beauty & Personal Care,1,40.0,40.0
OI2000526,ORD1000184,PROD10349,Kensho Yoga Mat,Sports & Outdoors,1,26.26,26.26
OI2000527,ORD1000184,PROD10316,Bluepeak Resistance Bands,Sports & Outdoors,2,53.06,106.12
OI2000528,ORD1000184,PROD10346,Kensho Yoga Mat,Sports & Outdoors,1,32.9,32.9
OI2000529,ORD1000185,PROD10296,Verdant Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2000530,ORD1000185,PROD10366,Trueform Sleeping Bag,Sports & Outdoors,1,18.89,18.89
OI2000531,ORD1000185,PROD10287,Verdant Vitamin C Serum,Beauty & Personal Care,1,32.11,32.11
OI2000532,ORD1000185,PROD10354,Nimbus Yoga Mat,Sports & Outdoors,1,13.44,13.44
OI2000533,ORD1000186,PROD10012,Halcyon 4K Monitor,Electronics,1,27.73,27.73
OI2000534,ORD1000187,PROD10407,Trueform Self-Help Guide,Books,2,23.3,46.6
OI2000535,ORD1000187,PROD10013,Halcyon Router,Electronics,1,44.58,44.58
OI2000536,ORD1000188,PROD10416,Bluepeak Mystery Novel,Books,1,26.39,26.39
OI2000537,ORD1000188,PROD10095,Marlow & Co Cotton T-Shirt,Apparel,1,11.14,11.14
OI2000538,ORD1000189,PROD10483,Nimbus Puzzle 1000pc,Toys & Games,1,47.92,47.92
OI2000539,ORD1000189,PROD10453,Kensho Outdoor Playset,Toys & Games,2,30.68,61.36
OI2000540,ORD1000189,PROD10470,Marlow & Co Building Blocks Set,Toys & Games,1,48.16,48.16
OI2000541,ORD1000190,PROD10596,Verdant Protein Bar Case,Grocery,1,25.0,25.0
OI2000542,ORD1000190,PROD10092,Northline Leather Belt,Apparel,1,15.28,15.28
OI2000543,ORD1000190,PROD10540,Cedar Grove Sparkling Water Pack,Grocery,1,25.0,25.0
OI2000544,ORD1000191,PROD10160,Northline Throw Pillow,Home & Kitchen,1,21.25,21.25
OI2000545,ORD1000191,PROD10058,Nimbus Noise-Cancelling Headphones,Electronics,1,30.85,30.85
OI2000546,ORD1000191,PROD10466,Aurex Puzzle 1000pc,Toys & Games,1,30.16,30.16
OI2000547,ORD1000191,PROD10221,Aurex Cutlery Set,Home & Kitchen,1,6.0,6.0
OI2000548,ORD1000191,PROD10039,Northline Noise-Cancelling Headphones,Electronics,1,34.95,34.95
OI2000549,ORD1000192,PROD10572,Trueform Honey Jar,Grocery,1,25.0,25.0
OI2000550,ORD1000192,PROD10600,Aurex Olive Oil,Grocery,2,25.0,50.0
OI2000551,ORD1000192,PROD10569,Verdant Protein Bar Case,Grocery,2,24.72,49.44
OI2000552,ORD1000193,PROD10344,Halcyon Resistance Bands,Sports & Outdoors,1,17.07,17.07
OI2000553,ORD1000194,PROD10054,Trueform Router,Electronics,1,25.9,25.9
OI2000554,ORD1000194,PROD10042,Halcyon USB-C Hub,Electronics,1,36.58,36.58
OI2000555,ORD1000194,PROD10057,Trueform Smart Watch,Electronics,1,25.7,25.7
OI2000556,ORD1000195,PROD10242,Trueform Lip Balm Set,Beauty & Personal Care,1,28.99,28.99
OI2000557,ORD1000195,PROD10231,Aurex Sunscreen SPF50,Beauty & Personal Care,1,13.55,13.55
OI2000558,ORD1000196,PROD10084,Bluepeak Hooded Sweatshirt,APPAREL,2,21.81,43.62
OI2000559,ORD1000196,PROD10574,Verdant Sparkling Water Pack,Grocery,1,25.0,25.0
OI2000560,ORD1000197,PROD10518,Nimbus Puzzle 1000pc,Toys & Games,1,12.53,12.53
OI2000561,ORD1000197,PROD10430,Verdant Travel Guide,Books,1,30.0,30.0
OI2000562,ORD1000197,PROD10287,Verdant Vitamin C Serum,Beauty & Personal Care,2,32.11,64.22
OI2000563,ORD1000198,PROD10465,Kensho Board Game,Toys & Games,1,10.65,10.65
OI2000564,ORD1000198,PROD10094,Marlow & Co Cotton T-Shirt,Apparel,1,40.95,40.95
